text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,screenName,retweetCount
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,23-11-2016 01:59,FALSE,NA,8.01244E+17,NA,luckmankhan39,954
RT @s_manjari: And the crowd is back in the Market!! #Demonetization https://t.co/zezcgQvAEs,FALSE,0,NA,23-11-2016 01:59,FALSE,NA,8.01244E+17,NA,TripathiTweet28,22
"RT @MinhazMerchant: Is #demonetization a gamechanging eco reform that'll hit terror funding, fake notes &amp; black economy?",FALSE,0,NA,23-11-2016 01:59,FALSE,NA,8.01244E+17,NA,DharmaYuddha,321
"RT @MinhazMerchant: Yes, the author touches upon an angle most of us missed: Kejriwal has been damaged by #demonetization not just financia…",FALSE,0,NA,23-11-2016 01:59,FALSE,NA,8.01244E+17,NA,DharmaYuddha,357
"RT @MinhazMerchant: Anna Hazare tells @CNNnews18 #demonetization is ""a historic decision by govt, those with black money against move."" And…",FALSE,0,NA,23-11-2016 01:58,FALSE,NA,8.01243E+17,NA,DharmaYuddha,1030
RT @MinhazMerchant: Bill Gates joins global &amp; Indian business leaders backing #demonetization https://t.co/tR4QDWIKyc,FALSE,0,NA,23-11-2016 01:57,FALSE,NA,8.01243E+17,NA,DharmaYuddha,462
RT @jackerhack: Indore's collector would like you to shut up about #demonetization. At @internetfreedom we think that is a problem. https:/…,FALSE,0,NA,23-11-2016 01:57,FALSE,NA,8.01243E+17,NA,shuvankr,38
RT @karamjitrintu: Must see the inside details of the biggest scam in the history of independent India. #demonetization @INCIndia @punjabpc…,FALSE,0,NA,23-11-2016 01:57,FALSE,NA,8.01243E+17,NA,singhpawanveer,55
"RT @omjakhar: Effects of #demonetization 
#DeMonetisationResponse #Demonetizationeffect 
#DeMonetisation 
#DeMonetisationResponse https://t…",FALSE,0,NA,23-11-2016 01:57,FALSE,NA,8.01243E+17,NA,RKM0907,1
RT @jackerhack: Indore's collector would like you to shut up about #demonetization. At @internetfreedom we think that is a problem. https:/…,FALSE,0,NA,23-11-2016 01:56,FALSE,NA,8.01243E+17,NA,Memeghnad,38
"RT @ashu3page: #Demonetization : Paan shop owner gets 'fake' Rs 2,000 note in Ahmedabad.
https://t.co/DRxxTEw9Zt",FALSE,0,NA,23-11-2016 01:56,FALSE,NA,8.01243E+17,NA,gupta1587,21
RT @jackerhack: Indore's collector would like you to shut up about #demonetization. At @internetfreedom we think that is a problem. https:/…,FALSE,0,NA,23-11-2016 01:56,FALSE,NA,8.01243E+17,NA,Stupidosaur,38
"RT @peter_vas: #Demonetization is a great leveler; The quota that mushroomed for wealthy in the light of the caste quota that took away, ha…",FALSE,0,NA,23-11-2016 01:56,FALSE,NA,8.01243E+17,NA,indiradpk0,3
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,23-11-2016 01:56,FALSE,NA,8.01243E+17,NA,Rohitrb1983,954
There seems to be a sudden surge post #Demonetization https://t.co/m1kW54CgQ2,FALSE,1,NA,23-11-2016 01:55,FALSE,NA,8.01243E+17,NA,SwamiGeetika,0
@Visa @Mastercard @AskRuPay pls help #demonetization by waive off transaction fee,FALSE,0,Visa,23-11-2016 01:54,FALSE,NA,8.01243E+17,551373363,prakash_pc,0
"RT @Amit_Diwakar_IN: All laws through ordin. Land,MCI &amp; #demonetization why? we need parliament.",FALSE,0,NA,23-11-2016 01:54,FALSE,NA,8.01242E+17,NA,rprashant3,1
"RT @Amit_Diwakar_IN: @ArvindKejriwal , adani &amp; ambani to modi : how ur banks can give money 
Modi: don't worry #demonetization u will get m…",FALSE,0,NA,23-11-2016 01:54,FALSE,NA,8.01242E+17,NA,rprashant3,1
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,23-11-2016 01:53,FALSE,NA,8.01242E+17,NA,saini28,954
RT @darjeelingtimes: #Demonetization Effect: 222 Naxals Surrender in Odisha https://t.co/KdKgI3GkpR,FALSE,0,NA,23-11-2016 01:53,FALSE,NA,8.01242E+17,NA,chettri_prem,1
RT @jackerhack: Indore's collector would like you to shut up about #demonetization. At @internetfreedom we think that is a problem. https:/…,FALSE,0,NA,23-11-2016 01:52,FALSE,NA,8.01242E+17,NA,c0sm0gyral,38
"RT @AnkitLal: Full video of @ArvindKejriwal's interaction with people on #DeMonetization being a scam of 8 lakh crore rupees.

https://t.co…",FALSE,0,NA,23-11-2016 01:51,FALSE,NA,8.01242E+17,NA,ParagPatelPower,473
"RT @ashu3page: Man ends life over fund shortage ahead of daughter’s wedding in Gujarat. #Demonetization 
https://t.co/DGAI5cf05y 
https://t…",FALSE,0,NA,23-11-2016 01:51,FALSE,NA,8.01242E+17,NA,amms28,132
RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…,FALSE,0,NA,23-11-2016 01:50,FALSE,NA,8.01242E+17,NA,LYCKUSHINAGAR,331
"RT @ls2008: Several laborers,employees in shops,small companies getting paid advance salary coz of #demonetization #AchheDin C-Voter Big Ba…",FALSE,0,NA,23-11-2016 01:50,FALSE,NA,8.01241E+17,NA,priyankar_,7
RT @spati2012: <ed><U+00A0><U+00BD><ed><U+00B1><U+0087>Steps taken by Modi government to improve public convenience on #Demonetization https://t.co/CbrxWlcDKJ,FALSE,0,NA,23-11-2016 01:49,FALSE,NA,8.01241E+17,NA,punjabimodern1,40
RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…,FALSE,0,NA,23-11-2016 01:48,FALSE,NA,8.01241E+17,NA,girish663,331
@djunnarkar74 @sanjaynirupam @Shehzad_Ind @Myth_busterz Argument that terror funding will stop after #demonetization ; is baseless.,FALSE,0,djunnarkar74,23-11-2016 01:48,FALSE,8.00971E+17,8.01241E+17,2214008232,BansodSada,0
RT @ashokism: .@PMOIndia Reduce &amp; rationalise taxes. #TaxTerrorism should be stopped with #demonetization @Abhishek_Patni @navneetanand @dn…,FALSE,0,NA,23-11-2016 01:47,FALSE,NA,8.01241E+17,NA,ashokism,2
Ab Saadi Card is also valid to withdraw money....#DeshBadalrhahai #Demonetization,FALSE,0,NA,23-11-2016 01:46,FALSE,NA,8.01241E+17,NA,PrashantMind,0
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,23-11-2016 01:46,FALSE,NA,8.0124E+17,NA,physiomanjeet,954
.@PreetiSMenon Can you first explain the #demonetization deaths?,FALSE,0,PreetiSMenon,23-11-2016 01:46,FALSE,8.01239E+17,8.0124E+17,988858957,_HazirJawab,0
RT @ippatel: Retaining all seats of LS and state in Byelection by BJP has proved the people's support on #DeMonetization. It should be abov…,FALSE,0,NA,23-11-2016 01:45,FALSE,NA,8.0124E+17,NA,nirajkrai,123
"Now my bank sends me propaganda emails on why #demonetization is good. I am scared, very scared!",FALSE,0,NA,23-11-2016 01:45,FALSE,NA,8.0124E+17,NA,zainabbawa,0
RT @kanimozhi: India will get windfall profit of whooping 4 Lakh crores in 30 days due to #demonetization Why people like AK Pappu &amp; Mamata…,FALSE,0,NA,23-11-2016 01:45,FALSE,NA,8.0124E+17,NA,VidyaranyaKs,105
RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…,FALSE,0,NA,23-11-2016 01:43,FALSE,NA,8.0124E+17,NA,c0sm0gyral,331
RT @moonsez: One good thing of #demonetization is that you can't throw money at all your problems.,FALSE,0,NA,23-11-2016 01:43,FALSE,NA,8.0124E+17,NA,BrabieGiri,3
"RT @BspUp2017: #Demonetization succinctly explained by Rebel Politik.
 #NoteNahiPMBadlo #<U+0938><U+0902><U+0938><U+0926>_<U+092A><U+0941><U+0915><U+093E><U+0930><U+0947>_PM_<U+092A><U+094D><U+092F><U+093E><U+0930><U+0947> #MayawatiNextUPCM #BSP @invi…",FALSE,0,NA,23-11-2016 01:41,FALSE,NA,8.01239E+17,NA,sunilds4444,53
RT @AmitHPanchal: This #Delhi Based #Startup @BookMyChotu Is Offering Paid Manpower To Stand In ATM Queues. #Demonetization #ATMWithCash ht…,FALSE,0,NA,23-11-2016 01:41,FALSE,NA,8.01239E+17,NA,CurrentTechFeed,24
RT @AmitHPanchal: This #Delhi Based #Startup @BookMyChotu Is Offering Paid Manpower To Stand In ATM Queues. #Demonetization #ATMWithCash ht…,FALSE,0,NA,23-11-2016 01:41,FALSE,NA,8.01239E+17,NA,amits89,24
"RT @myvotetoday: PM #Modi's #demonetization move has received massive public approval.

Why are #KejriPappuDidiTypes so worried about the c…",FALSE,0,NA,23-11-2016 01:39,FALSE,NA,8.01239E+17,NA,Narinder850,9
"RT @peter_vas: #Demonetization is a great leveler; The quota that mushroomed for wealthy in the light of the caste quota that took away, ha…",FALSE,0,NA,23-11-2016 01:39,FALSE,NA,8.01239E+17,NA,prashsaralaya,3
RT @rajeev_mp: Today again #demonetization debate in Parlmnt stalled due to disruption ! <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> i dont undrstnd why oppstn wants to stall its ow…,FALSE,0,NA,23-11-2016 01:39,FALSE,NA,8.01239E+17,NA,visaradah,471
"@RBI also owes to tell India 
Though it called it #Demonetization 
How much actually was 
#Remonetized - old to new
#Demonetized 
#Tax recd",FALSE,0,RBI,23-11-2016 01:37,FALSE,NA,8.01238E+17,478432912,gandhi_pv_TQA,0
"RT @abhic_1983: @SitaramYechury Continue with your rants against #demonetization 
People of Bengal has answered you. LOL Salaam. https://t.…",FALSE,0,NA,23-11-2016 01:35,FALSE,NA,8.01238E+17,NA,VidyaranyaKs,19
Govt shud start giving free grocery for poor without work due to #Demonetization @ places like BigBazaar etc @PMOIndia @arunjaitley Help no?,FALSE,0,NA,23-11-2016 01:34,FALSE,NA,8.01237E+17,NA,vjshankar,0
RT @SreeIyer1: CPI-M opposes Co-op Banks in West Bengal but supports them in Kerala! Y Pawar U-turned on #Demonetization https://t.co/92gaP…,FALSE,0,NA,23-11-2016 01:31,FALSE,NA,8.01237E+17,NA,A31X64Vijay,4
"Now when queues r shrinking, Govt should ensure dat benefits of available bank deposits reaches the common men at earliest #Demonetization",FALSE,2,NA,23-11-2016 01:31,FALSE,NA,8.01237E+17,NA,saxenask352,1
RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,FALSE,0,NA,23-11-2016 01:30,FALSE,NA,8.01237E+17,NA,dennism___,120
Scenes from SBI Indira Nagar branch Lucknow...#respect #demonetization https://t.co/63xKcTO3Ws,FALSE,0,NA,23-11-2016 01:30,FALSE,NA,8.01237E+17,NA,Bharat_Untold,0
"#Toon -Winter Session 
(#Modi #BJP #India #ModiFightsCorruption #demonetization #BlackMoney #noteban ) Link- https://t.co/qJb1If4oeS",FALSE,0,NA,23-11-2016 01:30,FALSE,NA,8.01237E+17,NA,SJVatsal,0
RT @TheDarjChron: #Demonetization #NorthEast Reaction: #Darjeeling small businessman has a message to opposition parties- Help the Govt ins…,FALSE,0,NA,23-11-2016 01:30,FALSE,NA,8.01237E+17,NA,YashJourno_,550
"RT @ls2008: Despite temporay hurdles, most in rural #Bengal in #Mamata's stronghold support #Modi's #demonetization move C-Voter Big Bazaar…",FALSE,0,NA,23-11-2016 01:30,FALSE,NA,8.01236E+17,NA,Dhriyamana,1
"RT @SunilSinghBJP: If anyone is giving feedback that no impact of #demonetization on business and people they r highly misreporting,busines…",FALSE,0,NA,23-11-2016 01:30,FALSE,NA,8.01236E+17,NA,everG3,2
#Demonetization Effect: 222 Naxals Surrender in Odisha https://t.co/KdKgI3GkpR,FALSE,0,NA,23-11-2016 01:30,FALSE,NA,8.01236E+17,NA,darjeelingtimes,1
Thorough and balanced explanation on the #Demonetization effort happening in India as a crusade against black money https://t.co/IP9Fq6UP5i,FALSE,3,NA,23-11-2016 01:29,FALSE,NA,8.01236E+17,NA,sravish,0
"RT @kanimozhi: Everyone seems to hate the rich, even the rich hates richer and the richer hates the richest. #Demonetization.",FALSE,0,NA,23-11-2016 01:29,FALSE,NA,8.01236E+17,NA,VidyaranyaKs,23
"@Swamy39 
The Good News: #Demonetization Spurs Behaviour Changes We All Hoped To See https://t.co/dc4bh4esG9 v",FALSE,1,Swamy39,23-11-2016 01:28,FALSE,NA,8.01236E+17,60937837,TruthRoars,1
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,23-11-2016 01:27,FALSE,NA,8.01236E+17,NA,seemadwivedi5,954
"RT @tweepul: Even if you're 100% white money &amp; even if you're unaffected, this #demonetization move has given a lot of folks a reason to pa…",FALSE,0,NA,23-11-2016 01:27,FALSE,NA,8.01236E+17,NA,c0sm0gyral,48
"RT @RealZaidHamid_: #DemonetizationMythsBusted
Anyone dying within 20 km radius of bank is coz of #Demonetization and Modi is directly resp…",FALSE,0,NA,23-11-2016 01:26,FALSE,NA,8.01235E+17,NA,AnandShubhendu,68
RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…,FALSE,0,NA,23-11-2016 01:25,FALSE,NA,8.01235E+17,NA,skti1988,331
"@minimathur . Our money is safe in bank, but balance is low and it's value will increase in few days. #demonetization",FALSE,0,minimathur,23-11-2016 01:25,FALSE,8.01026E+17,8.01235E+17,58761257,_champakbhumiya,0
"RT @Anand_SolKnight: When tied with Aadhaar, this is a big recipe for an Orwellian state. #demonetization #DestroyTheAadhaar #Aadhaar https…",FALSE,0,NA,23-11-2016 01:25,FALSE,NA,8.01235E+17,NA,Stupidosaur,8
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,23-11-2016 01:23,FALSE,NA,8.01235E+17,NA,parwez1,954
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,23-11-2016 01:20,FALSE,NA,8.01234E+17,NA,ARRAHMA61722320,954
RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,FALSE,0,NA,23-11-2016 01:19,FALSE,NA,8.01234E+17,NA,TRavi_Chandra,120
"RT @ashu3page: Man ends life over fund shortage ahead of daughter’s wedding in Gujarat. #Demonetization 
https://t.co/DGAI5cf05y 
https://t…",FALSE,0,NA,23-11-2016 01:19,FALSE,NA,8.01234E+17,NA,mnakthar,132
RT @karamjitrintu: Must see the inside details of the biggest scam in the history of independent India. #demonetization @INCIndia @punjabpc…,FALSE,0,NA,23-11-2016 01:19,FALSE,NA,8.01234E+17,NA,rkcas28,55
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,23-11-2016 01:19,FALSE,NA,8.01234E+17,NA,Ashish60324466,954
"RT @Gitanjali_DS: This is why she is protesting #demonetization...
#MamtaBanerjee https://t.co/yv7OUOVcxB",FALSE,0,NA,23-11-2016 01:17,FALSE,NA,8.01233E+17,NA,AbhijitWadhi,8
RT @UrjitPatelRBI: What do think of the #demonetisation of notes? #demonetization poll #RBI #Modi,FALSE,0,NA,23-11-2016 01:17,FALSE,NA,8.01233E+17,NA,imanojyadav,526
"RT @ls2008: Several laborers,employees in shops,small companies getting paid advance salary coz of #demonetization #AchheDin C-Voter Big Ba…",FALSE,0,NA,23-11-2016 01:17,FALSE,NA,8.01233E+17,NA,KRIRIS3322,7
RT @RoflTeja: Government #Demonetization Process https://t.co/0k5BXAvmy7,FALSE,0,NA,23-11-2016 01:15,FALSE,NA,8.01233E+17,NA,AAP_Revolution_,36
CPI-M opposes Co-op Banks in West Bengal but supports them in Kerala! Y Pawar U-turned on #Demonetization https://t.co/92gaP8r5np,FALSE,0,NA,23-11-2016 01:15,FALSE,NA,8.01233E+17,NA,SreeIyer1,4
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,23-11-2016 01:12,FALSE,NA,8.01232E+17,NA,deepak5987,954
"#Demonetization is a great leveler; The quota that mushroomed for wealthy in the light of the caste quota that took away, has been flattened",FALSE,2,peter_vas,23-11-2016 01:11,FALSE,8.01022E+17,8.01232E+17,31102143,peter_vas,3
"RT @ls2008: Several laborers,employees in shops,small companies getting paid advance salary coz of #demonetization #AchheDin C-Voter Big Ba…",FALSE,0,NA,23-11-2016 01:10,FALSE,NA,8.01231E+17,NA,MahabeerR,7
RT @UrjitPatelRBI: What do think of the #demonetisation of notes? #demonetization poll #RBI #Modi,FALSE,0,NA,23-11-2016 01:10,FALSE,NA,8.01231E+17,NA,kiranin,526
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,23-11-2016 01:09,FALSE,NA,8.01231E+17,NA,bubbliabha,954
"RT @ashu3page: Man ends life over fund shortage ahead of daughter’s wedding in Gujarat. #Demonetization 
https://t.co/DGAI5cf05y 
https://t…",FALSE,0,NA,23-11-2016 01:08,FALSE,NA,8.01231E+17,NA,pradeep4AAP,132
"Modi's masterstroke #demonetization may lead a 1 % decline in GDP over next 1 year period.
https://t.co/as3aBk7pcS",FALSE,0,NA,23-11-2016 01:08,FALSE,NA,8.01231E+17,NA,bhuwanmpandey,0
Will #demonetization Rs 1000 &amp; Rs 500 notes curb corruption?,FALSE,1,NA,23-11-2016 01:08,FALSE,NA,8.01231E+17,NA,NamdevAnjana,0
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,23-11-2016 01:08,FALSE,NA,8.01231E+17,NA,Rmalik73,954
RT @ShipraSuri: Sensible and eloquent as usual: Jean Dreze on Modi's #DeMonetization policy. Do read. https://t.co/AiXdLH8ctL,FALSE,0,NA,23-11-2016 01:07,FALSE,NA,8.01231E+17,NA,HarishCNarang1,1
RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…,FALSE,0,NA,23-11-2016 01:05,FALSE,NA,8.0123E+17,NA,SukhiiM,331
"RT @_MiteshPatel: Do we have any reports on how much #BlackMoney is recovered by this #demonetization?

Or is it just PR drama? https://t.c…",FALSE,0,NA,23-11-2016 01:04,FALSE,NA,8.0123E+17,NA,kamaaaa6,147
"RT @ashu3page: Man ends life over fund shortage ahead of daughter’s wedding in Gujarat. #Demonetization 
https://t.co/DGAI5cf05y 
https://t…",FALSE,0,NA,23-11-2016 01:04,FALSE,NA,8.0123E+17,NA,Shahzadadeindia,132
"RT @tjain2016: @narendramodi <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> I'm with you, 
#Demonetization was a good decision against Corruption, but why it was not planned and execut…",FALSE,0,NA,23-11-2016 01:01,FALSE,NA,8.01229E+17,NA,draksbond,27
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,23-11-2016 01:01,FALSE,NA,8.01229E+17,NA,mynk,954
"RT @nachikethass: Yes, this thread - to all #bhakts. #DeMonetisation #demonetization https://t.co/C8Yj5F1dbd",FALSE,0,NA,23-11-2016 01:00,FALSE,NA,8.01229E+17,NA,kamaaaa6,1
"RT @ls2008: Several laborers,employees in shops,small companies getting paid advance salary coz of #demonetization #AchheDin C-Voter Big Ba…",FALSE,0,NA,23-11-2016 00:59,FALSE,NA,8.01229E+17,NA,adityas24663581,7
RT @AmarKrishnaJha: Modi's #DeMonetization was actually a strategy to bring whole of India on-line (ATM/Banks) #DigitalIndia,FALSE,0,NA,23-11-2016 00:58,FALSE,NA,8.01229E+17,NA,JustJuning,2
"RT @Brain_Humor: @AmitShah 56 innocent people have been died so far due to #demonetization , is this matter of joy and pride Shah ji ?",FALSE,0,NA,23-11-2016 00:58,FALSE,NA,8.01229E+17,NA,jasmvk,3
"RT @ashu3page: #Demonetization : Paan shop owner gets 'fake' Rs 2,000 note in Ahmedabad.
https://t.co/DRxxTEw9Zt",FALSE,0,NA,23-11-2016 00:58,FALSE,NA,8.01228E+17,NA,amitdeshwal77,21
"#demonetization  @narendramodi Honest people supporting the move...corrupt and politically motivated peeved. 
 https://t.co/l9o9vya9vf",FALSE,0,NA,23-11-2016 00:58,FALSE,NA,8.01228E+17,NA,ranjan_wadhwa,0
The latest SUSHIL PANDIT ! https://t.co/LqjivbAr6K Thanks to @Pooja_Gupta @AdityaRajKaul #aleppo #demonetization,FALSE,0,NA,23-11-2016 00:57,FALSE,NA,8.01228E+17,NA,panditsushil203,0
RT @jairajp: So this #DeMonetization has been so Tragic in Implementation that modi govt is Flouting RBI rules for Banking License and Oper…,FALSE,0,NA,23-11-2016 00:57,FALSE,NA,8.01228E+17,NA,SAMI_hadyh,25
"RT @kanimozhi: Everyone seems to hate the rich, even the rich hates richer and the richer hates the richest. #Demonetization.",FALSE,0,NA,23-11-2016 00:56,FALSE,NA,8.01228E+17,NA,raja1260,23
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,23-11-2016 00:56,FALSE,NA,8.01228E+17,NA,azaharg,954
RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,FALSE,0,NA,23-11-2016 00:55,FALSE,NA,8.01228E+17,NA,manita_kapoor,120
"RT @ls2008: Several laborers,employees in shops,small companies getting paid advance salary coz of #demonetization #AchheDin C-Voter Big Ba…",FALSE,0,NA,23-11-2016 00:55,FALSE,NA,8.01228E+17,NA,ersakthivel1,7
RT @jairajp: So this #DeMonetization has been so Tragic in Implementation that modi govt is Flouting RBI rules for Banking License and Oper…,FALSE,0,NA,23-11-2016 00:55,FALSE,NA,8.01228E+17,NA,HAShankaranaray,25
RT @jairajp: So this #DeMonetization has been so Tragic in Implementation that modi govt is Flouting RBI rules for Banking License and Oper…,FALSE,0,NA,23-11-2016 00:54,FALSE,NA,8.01227E+17,NA,DDSez,25
The middle class support for #demonetization has more to do with unfairness of tax collection rather than rightness of tax by itself.,FALSE,0,NA,23-11-2016 00:50,FALSE,NA,8.01226E+17,NA,mspradeep,0
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,23-11-2016 00:49,FALSE,NA,8.01226E+17,NA,balkararn1,954
#demonetization - https://t.co/6EGHzXTmGN Nine questions NaMo does not ask in his app survey on demonetization- The New Indian Express,FALSE,0,NA,23-11-2016 00:48,FALSE,NA,8.01226E+17,NA,begizutucok,0
RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,FALSE,0,NA,23-11-2016 00:48,FALSE,NA,8.01226E+17,NA,DDSez,120
#demonetization - https://t.co/hg8sAztbKI India demonetization news: Expect short-term pain analysts say as growth expected to take a h,FALSE,0,NA,23-11-2016 00:48,FALSE,NA,8.01226E+17,NA,wimynopib,0
